pdb1HYS,36417,1110645318,13.8723982964,80.061522,3.767076,10.105322,109.906971
rma10,46835,312960518,4.0168198757,77.91251,1.241646,2.775174,112.77148
shipsec1,140874,901278576,10.5634981301,85.320087,3.078023,7.485475,120.403656
consph,83334,927690060,12.0300857816,77.114168,3.51748,8.512606,108.97839
conf5_4-8x8-05,49152,149520384,2.7979491279,53.439279,0.702645,2.095304,71.35975
filter3D,106437,171914370,3.1657454092,54.304547,0.936528,2.229218,77.118692
af_shell10,1508065,3681833750,45.7590823062,80.461267,13.38476,32.374322,113.726976
hood,220542,1124056276,13.0628896877,86.049588,3.614341,9.448549,118.966026
cant,62451,538972946,7.2431201115,74.411709,2.211587,5.031533,107.119026
pwtk,217918,1252108804,13.5990332346,92.073369,3.782374,9.816659,127.549379
offshore,259789,142685030,3.7982116919,37.566371,1.384243,2.413969,59.108067
